"","Country","Education","JobSatisfaction","IQ","Conscientiousness","Admitted","FoodExpenditure","Income"
"108",3,3.31861104174121,3.14487462659918,110.250551198457,117.899955807684,1,266.676356248536,13.2199852642663
"109",3,0.016120684687851,2.74450404741889,94.4378981976605,89.6261597954484,2,324.588034634314,19.4708470655215
"110",3,2.04145024992314,2.1956062184969,90.6461627692639,103.496409961686,2,382.271561139614,24.6218206017417
"111",3,2.96611061253794,2.61148379753087,114.239691275257,94.6259384049921,2,415.165710754264,28.0580427795263
"112",3,3.32446425353912,3.50695648813833,61.2049378030513,85.4024550963989,2,300.010594508827,17.0377363747587
"113",3,3.88271110259925,3.20324925268249,98.2543750527898,109.026492886099,2,475.656295183863,27.1213724220095
"114",3,0.371461761111201,1.67378550903455,99.7142254388926,79.7191078017152,2,560.316931363753,26.4686982791185
"115",3,1.63526658685654,2.62970156101845,86.3410763747931,124.717299249669,2,247.80898717602,10.0636564424407
"116",3,1.55169922231813,2.47792385120088,73.363897602922,92.1026244114678,2,386.50167922594,20.3211935906875
"117",3,1.96431231087909,2.49309597841739,74.219198878581,110.691026153541,2,548.528267665373,21.9136182048834
"118",3,1.30906631574944,2.69592264038545,90.9066214391585,92.0024871972063,2,616.437439164446,23.92517771645
"119",3,0.78561543173124,1.41622709580993,94.8841407200094,100.041352797161,2,413.348176448055,26.023584026556
"120",3,3.92962295377675,4.3502636065352,101.525823314804,109.697668387585,2,79.0784265885205,5.69200859011714
"121",3,2.39396345653825,2.90497065604015,93.4697898753401,96.3930049973042,2,526.120574558694,27.1115315551095
"122",3,2.57811721069723,3.55129618228211,90.8041265827939,93.8104634341666,2,330.139916814722,18.2653356830376
"123",3,5.41435492703004,5.34237947318361,96.1834345423946,97.6266449478568,2,287.71896885686,11.3857575032021
"124",3,1.01438664016999,3.15497784538873,100.794898636349,89.5784922993469,2,771.731856318661,30.4613680327793
"125",3,3.15871508980536,2.90720840944366,114.83710863637,94.1294332262245,2,406.602424937423,15.6886155763108
"126",3,2.57062772316444,3.56044362180417,133.447950166728,116.789280343626,1,264.050732412086,14.008469446941
"127",3,1.86007842619603,3.21672785149701,92.171213034137,119.101878391899,2,472.054771398018,19.4799619083762
"128",3,3.8863621665633,3.48858605248862,102.677084114322,119.611777779647,1,507.811493609256,22.3784756411333
"129",3,0.732630148681512,2.42079481967279,65.391948761898,88.8808715984048,2,203.067321757236,9.73046868343495
"130",3,0.988833065076934,3.36439824285292,101.340729861948,98.5606058229117,2,439.41269010235,22.1355049133072
"131",3,4.20649178039675,4.10572262698883,92.1706833032449,101.409219241199,2,209.058457451453,14.158127147062
"132",3,3.49425226552311,4.06696989069066,77.4479607241313,108.06708415817,2,191.97193502005,10.3431916312669
"133",3,1.33598980677758,1.11958120502276,124.531166074843,82.2475147923283,2,294.348468102944,15.2662643417793
"134",3,0.705303331393504,0.95781200948433,105.698920609172,109.875395666529,2,469.173230673436,24.5748977735206
"135",3,1.41331264878429,2.46522888724928,112.976958251031,81.5586444828292,2,359.014178766993,12.0404898489372
"136",3,1.71374437563152,2.64392805286216,108.305062525481,117.000384034308,1,633.27986863721,26.2997540133098
"137",3,1.96720661700356,2.78348041915504,94.2304250323012,142.527069186808,1,305.132477460075,18.7771260655165
"138",3,1.38531442103651,3.43380158932023,122.485771828494,103.774390351891,1,341.924652057436,19.8386579341357
"139",3,1.6022241072433,2.68334065688063,85.2143674413034,81.3962087137282,2,264.022824052577,15.3828284325626
"140",3,2.96770117585542,4.43028739319904,112.15700221245,115.081971358046,1,445.863733937825,22.3256740561071
"141",3,3.08072779265646,2.9144888606364,79.4142747897492,114.045116659179,2,414.237481925558,15.8281698403266
"142",3,0.418481108391082,2.00809847543266,123.843527140705,93.2739417081566,2,307.688571030252,14.8578555772045
"143",3,3.29157249775155,3.70629377746086,111.701576364257,97.9896330809503,2,438.555739680673,20.2856788385103
"144",3,1.22419528298952,2.70257767494663,113.954020390673,117.0835317616,1,657.322099014631,22.4440591839401
"145",3,1.27201900756572,3.45111115717451,88.0261179738415,85.5000257434854,2,561.039822134476,23.9958853852295
"146",3,0.28843722795731,1.70877691218871,111.097237841899,102.692342047544,2,548.510114891531,25.3936112846287
"147",3,3.23502770344934,4.52594718338383,81.7206301620973,110.179296368879,2,497.427422360105,28.6498838088129
"148",3,1.87713823921565,3.15966850698508,108.144790544694,105.567091098001,2,511.90325331042,19.9017565524516
"149",3,2.66328635145062,4.02434706217826,89.3368696253713,83.9037691635802,2,341.513022325642,20.1610182758612
"150",3,3.15151830058351,3.23193891213704,98.8428253619206,114.629227284169,2,385.447177436818,21.9026940413486
"151",3,1.2402579858462,2.6587658836755,109.065678986039,111.778152984246,1,280.776180275957,17.9335672976513
"152",3,-0.0412759377645906,1.18502921634018,131.726396217286,66.54319853363,2,308.2171171818,13.8661361713964
"153",3,1.5316504272051,3.25815587542456,96.9473398768363,79.9897433561273,2,467.485282040488,20.639223121355
"154",3,2.41358413838377,2.7895707126155,117.323488997218,92.7611599010862,2,398.576054569307,15.7129761593293
"155",3,3.04841320192012,2.81778959267357,84.3281843295907,83.1949214692916,2,373.657028593677,15.7847414681022
"156",3,-0.682956079266377,2.62112937106055,96.5290706889391,114.572104832128,2,594.830082074347,22.9147154362219
"157",3,0.15063892737202,1.45500168020449,105.942155509979,115.034471803918,1,210.370168374381,14.2081192424721
"158",3,2.7542050605108,2.71849725259931,116.544811861045,106.837258477704,1,340.559402245537,24.8249482538989
"159",3,2.66739273466491,4.34006866350821,90.3989657321868,91.6620804872112,2,224.055042334151,13.4810701727232
"160",3,3.52942858362802,3.79400335638751,115.362559874339,106.6054520571,1,904.356597862615,32.3531100228253
"161",3,0.802829558579495,1.98913954669533,103.462764194971,87.2583844836214,2,376.283424106277,21.1930071372872
"162",3,1.58389118373518,1.55837398728175,103.573705874597,84.7207109366995,2,322.237758392535,16.4263268914212
"163",3,1.62866521184914,3.87466468974413,114.414618632967,115.494975642541,1,448.950522815065,22.4518553611728
"164",3,2.73675351999363,2.18492753876164,110.470636276944,109.107394302747,2,314.790687092202,16.1866128745275
"165",3,2.52512125530635,2.89432161725926,88.1455479920572,111.113533014162,2,224.139079364797,9.98340411935686
"166",3,2.23646964529233,2.55908969064726,79.1189024769891,91.3532134477965,2,186.571744394488,10.144669365261
"167",3,2.53349948594985,3.48525294311701,90.9956182889523,111.451488276361,2,494.47647524029,16.8335791121132
"168",3,2.68179090389219,3.45657448749166,66.5097727502183,95.14061109614,2,535.318457477577,21.553102194581
"169",3,1.37329518957503,2.22257275430977,96.8312400254274,70.7055107432235,2,488.688442091663,19.6780501060113
"170",3,2.14581805963263,3.08687207954974,103.620777201275,103.083352449217,2,378.45736426468,22.5140571110608
"171",3,5.27730366478807,6.47767881767146,101.661756856725,94.6331996841104,2,414.095436764718,23.4849112644685
"172",3,3.10577738712295,3.27172394926479,94.1072167238006,104.313924202047,2,284.598393003714,19.8933162777993
"173",3,2.80554362259209,3.66693973381994,72.8921250462809,96.0110044877819,2,288.933068530065,13.1101494609571
"174",3,0.293918290688078,3.64637699432846,100.849504039136,113.864410920703,2,495.998296102809,23.9610547162898
"175",3,2.01761591471645,2.78746798606244,71.5051170413261,111.182219449946,2,336.641696254825,19.3469615455541
"176",3,1.97165205844699,3.50497287827586,83.3916713151249,101.847940547108,2,352.993444278753,11.314868275532
"177",3,1.14050334492859,2.37233461413953,109.022743629353,104.757573561616,2,387.81920925805,20.4114258087596
"178",3,4.25041285836221,3.42997249380599,99.3122584942001,79.3760946099579,2,557.303306475106,26.3692889415333
"179",3,1.61687930768755,3.94107977095514,102.494502634781,117.021214208009,2,360.016481356349,20.621444700471
"180",3,2.61573346791186,4.83133705430801,78.2769504357485,90.1583749903007,2,539.899171375968,25.3361579618094
"181",3,2.79395287410358,2.93167800942465,90.3882296381443,127.850329091217,2,246.28190150867,17.3921674519207
"182",3,1.97766934525943,3.73636504852041,117.034431265529,102.342754497478,2,306.593723223037,24.7622656383017
"183",3,0.166805166209024,2.27053587381528,105.999544653177,76.6119450584352,2,675.982152217151,30.4483677373437
"184",3,3.34780985140354,2.93347180531148,114.129169692502,88.6354825081784,2,684.993712327169,29.4717456164015
"185",3,3.33785102865979,4.12846732087535,91.6030517508942,109.477475313399,2,358.164087447771,18.9270003176993
"186",3,2.05867566548904,2.9648092157646,126.515465247195,87.1520728153935,2,376.267981526924,17.5701276298199
"187",3,2.83161955988047,2.85251147143007,100.312312967501,99.8075006499046,2,337.331334991551,20.4959359443648
"188",3,0.609532144711724,2.86636218671016,79.2156791763725,101.637672661105,2,503.148698232802,22.4703377073137
"189",3,1.06914802220774,2.05955039376859,92.1513522627205,119.580125139596,2,247.190970595581,18.0544647269118
"190",3,-0.292523443936561,1.85818556163945,86.7992696577835,120.877237183919,2,430.105399372309,25.0017606449635
"191",3,3.64545880983523,3.42377319157343,101.00027093336,101.272867045823,2,374.031324703006,19.6799791025666
"192",3,4.62934544318663,4.8472000463111,100.216047446221,118.776133840531,2,565.725956895084,23.5170644698256
"193",3,0.0915837777731798,2.9874415350358,96.2784165458783,88.6709657547032,2,177.275749219647,13.3063109868804
"194",3,2.42202431434534,4.08695782736411,100.424298016495,99.1329253196936,2,606.217015541234,24.7723556542127
"195",3,3.47253458795067,3.88784754773238,95.6755400688014,104.80389014138,2,483.27981473834,21.6687646935575
"196",3,3.31739841057778,3.45610191017147,109.864753062008,111.08517226885,1,439.207314703555,19.7170574881444
"197",3,0.635827203247385,3.21266282203086,114.886438456163,109.573972041906,1,462.058031667277,21.1505442660364
"198",3,-0.771317757669604,1.52156889171858,103.923029760472,103.631253930369,2,370.140235369745,16.5341617527894
"199",3,3.18762387642892,4.22304665532639,96.4035632472277,98.9817674343896,2,455.725160269313,21.7313556437117
"200",3,1.59961515148667,2.78962373788014,80.3910624551702,89.2707413754026,2,612.370310204816,25.4828187627791
"201",3,2.52906520951841,3.34070426580368,120.622011460528,99.3509439661936,2,591.966239672352,31.8709987563257
"202",3,2.26738097391079,2.97240440817216,102.452831624581,88.3582034724588,2,145.981372266219,8.75021255229301
"203",3,-0.502487550267703,2.38945956817188,88.480120554057,66.262468101019,2,399.107731318893,19.1546722415059
"204",3,3.98482354125749,4.05943199197864,62.4951950499365,125.749360486712,2,489.946899163139,23.4465493486078
"205",3,-0.0400694523227214,3.32544102893523,109.853707906707,84.2679216689007,2,425.894929387142,21.8809130733998
"206",3,2.45437316239933,4.0304667577703,102.961434738537,118.272271180293,1,399.730543993102,22.2827069842272
"207",3,2.92878026004552,3.81883336572524,94.1309207353804,75.1794941778946,2,428.864295187889,24.0851703581544
"208",3,4.71334736164251,3.22229534896102,93.6089687453737,82.3585993415906,2,251.876936239008,14.1179180428592
"209",3,3.14644370785552,3.88151119659529,99.425343797225,105.023198840717,2,467.482862778024,22.0077841869251
"210",3,5.2736768382732,4.32102837759989,85.450438038305,94.4975816907944,2,558.033577978711,24.8208435317343
"211",3,2.59528925246923,3.9092361888212,111.025551273633,84.7050045358274,2,368.177338984077,22.8967894693795
"212",3,0.811118560106177,2.25936967269537,118.132483241053,71.185997775146,2,323.104948604762,14.1834965409771
"213",3,1.74823600551255,1.71560748740036,92.6427855127396,100.957972140096,2,279.533291685436,13.2702199748275
"214",3,3.96424511907923,3.92972240590025,122.235355058552,91.9052881758988,2,522.691392718124,26.9282347102832
"215",3,0.851636060474858,4.37843917176369,117.337614294369,98.3128222089021,2,284.817968203202,16.7378384006935
"216",3,2.16882578196202,2.99677270582428,102.123669848161,117.028700301487,2,231.775714993536,18.9169170423848
"217",3,0.512551998339974,1.37927600375194,63.5565521799565,99.3534194732877,2,965.052780934864,31.6707096192224
"218",3,2.42305685316049,2.94251947104332,110.682686820803,97.0364748670634,2,437.557973355346,22.4981236748803
"219",3,4.04699797312608,3.67605105271843,104.655342052074,94.5864687663077,2,528.809315061617,18.5671860003003
"220",3,3.32786218701115,3.55799944429761,91.6624857980291,103.221711337612,2,404.9632432312,18.8670652123359
"221",3,0.0108570422562908,2.82916154365267,91.9315603473276,63.5382640546177,2,321.482016025113,17.162322465472
"222",3,3.66428611049742,3.52941344024101,91.1403862181424,105.876536108439,2,313.691424803446,12.3629900913458
"223",3,2.69745691519368,2.79070188253502,104.974220708446,90.0536457533584,2,661.748240423789,29.8355837343899
"224",3,1.21247711126498,2.67716260238341,119.958146968718,87.8525996588326,2,378.899805763567,22.0849716364814
"225",3,2.10200245673438,2.95976490552531,90.5708553386266,117.62867222228,2,176.989982561865,27.1175483436476
"226",3,3.0614724755068,4.51473496138819,118.241225025681,82.1089016717265,2,347.445291342304,17.765936632549
"227",3,1.18950130903844,3.22295906329856,70.9409531919243,70.4264022374337,2,675.968332998432,26.1416222216994
"228",3,0.756728015554855,2.80636540268419,77.1679567159031,97.5669249278174,2,553.862005672703,20.6430454355241
"229",3,0.657618373020145,2.13131866213923,93.7223577872218,75.3665493143129,2,364.007016790685,18.5034689708822
"230",3,2.88399404339772,4.1535944375883,101.475390381897,109.449128121562,2,534.902556108529,19.152604986981
"231",3,0.320803824709111,2.5635089892226,97.0312293134398,92.2789365896895,2,389.737158705921,18.0629912626056
"232",3,0.614875501780819,1.33828909836915,117.581160910815,102.618048043389,1,380.280440492132,24.2869126733777
"233",3,4.13943802114953,3.7712082145387,98.6808263028885,101.953804216897,2,368.562048702671,21.1259631918152
"234",3,2.72497460930791,3.50644299935393,120.264881133848,69.7500308178377,2,603.309773929998,22.8362608564796
"235",3,1.51295732859736,1.61330063519239,114.253671835737,118.959112953611,1,291.016063815915,15.0660924979724
"236",3,2.61106416767091,3.66961537218729,91.6800171617509,77.7700685812832,2,487.041445574501,21.9097153536715
"237",3,1.27150464030482,1.59646511036182,93.9742110682421,116.483147830536,2,190.038900550363,16.7587497973733
"238",3,0.784750944222112,2.68198112985355,136.536164270616,103.916616157009,1,306.700337798294,12.5693929556807
"239",3,1.69406720908602,3.73944332795485,61.6850066749322,91.3194149723465,2,308.93292292929,19.2703926714663
"240",3,3.56955927199276,2.63091237663559,107.029730735099,105.015291486637,2,491.80603224564,20.5940307030867
"241",3,3.70897425281579,2.69061427952498,70.5622189119596,100.764326665888,2,287.680628441904,15.0361894181734
"242",3,1.72373940732965,3.44677408705389,89.9483231900739,103.985361053279,2,525.627141512655,25.7416401419
"243",3,3.54400850674207,4.30104546124603,84.1247369163591,86.8216599067699,2,526.629719783146,23.8512133104275
"244",3,3.41874071375766,2.91865118877657,91.8842955618368,92.9080089771825,2,282.511903882508,14.4138954328451
"245",3,2.22869905866428,3.19231057580543,126.017705860352,103.322802645431,1,421.795106772691,16.8702806900477
"246",3,-0.117307222620152,2.98538681427095,119.520313145568,99.2016832869591,2,370.259160331311,12.9437181483795
"247",3,3.4651125350572,3.10552918218472,72.7926262368558,110.069399318509,2,405.751529506945,22.5525218053526
"248",3,2.10549727616789,4.00391954280216,105.568432653183,84.2994293988755,2,502.815668819122,24.4208821022502
"249",3,1.91927050011618,3.6054219923712,86.4198557620593,110.319843651354,2,238.338026678522,12.9472057593177
"250",3,2.27386714399467,3.48571481189369,119.193190730165,129.809325562866,1,437.475758794267,16.3975821562237
"251",3,-0.00620993070218478,1.96168566050934,105.968971706841,104.5570506271,2,670.036010214657,30.6625727546011
"252",3,1.31646215378218,3.40609067697504,98.2145842663639,105.771287122867,2,667.188599181923,26.8202368624428
"253",3,3.31350297571155,4.51427791621364,86.1405831388956,97.0578240382665,2,352.037525711977,23.0751924079962
"254",3,3.65992134269638,3.53162141322324,81.6546598744133,108.733161263225,2,396.429229507038,12.8300804203459
"255",3,1.70852111206069,2.91424468256198,90.1277829828794,71.1491255862355,2,537.720688475983,26.9298568212526
"256",3,1.15899429053345,2.56673948117715,93.4291688826583,87.9698366476375,2,318.124655023176,19.7467035051604
"257",3,0.383521448351064,2.70265552933144,75.9654577828739,120.253829938513,2,283.527321692723,17.5352561875178
"258",3,1.75501124681253,3.37000710712292,82.096674481983,99.1648507071982,2,286.307698209585,18.160787365179
"259",3,0.483110600543355,1.7399283965777,78.1408103642443,111.895112143054,2,624.390722719535,22.3066742438634
"260",3,0.492040166071766,2.49573647306786,115.200062728351,122.170738935402,1,167.829121353844,11.2910704010244
"261",3,3.52296346980415,4.02038801651601,102.096888404858,84.5078688851365,2,560.286781569594,22.126224106432
"262",3,3.53685329535476,3.62335011162328,98.1310495097108,120.420347727406,2,584.374381766407,22.4279314713552
